customer_id,age,gender,region,membership,signup_year
C20715,23,F,서울,Gold,2017
C20716,43,F,광주,Bronze,2019
C20717,54,F,광주,Bronze,2022
C20718,44,M,부산,Bronze,2019
C20719,58,M,부산,Bronze,2023
C20720,28,M,경기,Silver,2023
C20721,55,M,대구,Silver,2019
C20722,33,F,경기,Bronze,2015
C20723,36,F,대구,Bronze,2020
C20724,60,M,대전,Silver,2015
C20725,70,M,광주,Bronze,2016
C20726,32,M,경기,Bronze,2017
C20727,43,M,대전,Bronze,2018
C20728,58,F,부산,Bronze,2018
C20729,48,M,서울,Bronze,2022
C20730,36,M,대구,Bronze,2019
C20731,68,M,광주,Bronze,2019
C20732,41,M,서울,Bronze,2022
C20733,26,F,부산,Silver,2023
C20734,40,M,대전,Gold,2022
C20735,21,M,서울,Gold,2019
C20736,27,M,부산,Bronze,2018
C20737,26,M,서울,Bronze,2019
C20738,36,M,대구,Bronze,2020
C20739,32,F,부산,Silver,2023
C20740,68,M,경기,Bronze,2016
C20741,51,M,서울,Bronze,2016
C20742,59,M,대전,Bronze,2020
C20743,36,M,경기,Gold,2021
C20744,66,F,대구,Silver,2021
C20745,69,F,경기,Bronze,2021
C20746,38,F,광주,Bronze,2018
C20747,51,M,서울,Bronze,2021
C20748,68,F,서울,Bronze,2020
C20749,34,M,경기,Gold,2018
C20750,35,F,서울,Silver,2019
C20751,34,F,경기,Silver,2023
C20752,19,F,경기,Silver,2023
C20753,68,F,서울,Silver,2021
C20754,18,M,경기,Silver,2015
C20755,60,F,서울,Gold,2023
C20756,27,F,광주,Silver,2019
C20757,54,M,경기,Silver,2021
C20758,65,F,대전,Silver,2021
C20759,22,F,경기,Gold,2015
C20760,29,F,경기,Bronze,2018
C20761,53,M,경기,Bronze,2022
C20762,48,M,서울,Gold,2015
C20763,55,F,대구,Bronze,2017
C20764,68,F,서울,Bronze,2020
C20765,26,M,서울,Bronze,2020
C20766,61,M,서울,Bronze,2021
C20767,43,F,대전,Silver,2018
C20768,32,M,광주,Gold,2017
C20769,33,F,서울,Bronze,2016
C20770,30,M,경기,Bronze,2015
C20771,42,M,경기,Bronze,2015
C20772,47,F,서울,Bronze,2015
C20773,70,F,경기,Gold,2019
C20774,24,F,서울,Silver,2023
C20775,69,M,경기,Bronze,2018
C20776,21,F,서울,Bronze,2023
C20777,60,F,부산,Silver,2022
C20778,57,M,서울,Bronze,2018
C20779,55,M,부산,Silver,2017
C20780,47,F,대구,Gold,2019
C20781,27,M,부산,Gold,2019
C20782,47,F,경기,Bronze,2019
C20783,56,M,서울,Gold,2016
C20784,24,M,서울,Silver,2022
C20785,53,M,경기,Silver,2018
C20786,52,M,대구,Silver,2019
C20787,41,F,부산,Bronze,2015
C20788,56,M,서울,Silver,2021
C20789,53,F,부산,Bronze,2019
C20790,62,M,부산,Silver,2018
C20791,37,F,서울,Gold,2021
C20792,66,F,대구,Bronze,2023
C20793,49,M,광주,Bronze,2019
C20794,56,F,서울,Bronze,2018
C20795,66,F,부산,Bronze,2017
C20796,43,F,경기,Bronze,2020
C20797,43,F,서울,Silver,2022
C20798,53,F,광주,Bronze,2021
C20799,60,F,광주,Gold,2017
C20800,52,M,경기,Bronze,2021
C20801,60,F,경기,Silver,2022
C20802,52,F,경기,Bronze,2018
C20803,29,F,서울,Bronze,2022
C20804,50,M,서울,Silver,2021
C20805,53,M,광주,Bronze,2019
C20806,31,M,광주,Silver,2020
C20807,50,F,대구,Silver,2019
C20808,63,M,서울,Bronze,2022
C20809,62,M,광주,Bronze,2018
C20810,62,M,대전,Bronze,2018
C20811,41,F,대구,Bronze,2021
C20812,32,M,경기,Silver,2023
C20813,48,M,경기,Bronze,2015
C20814,34,F,광주,Silver,2023
C20815,29,F,서울,Silver,2021
C20816,39,M,서울,Silver,2017
C20817,40,F,광주,Bronze,2019
C20818,43,M,서울,VIP,2018
C20819,31,F,광주,Bronze,2021
C20820,29,M,부산,Bronze,2018
C20821,67,F,부산,Gold,2019
C20822,21,F,대구,Bronze,2023
C20823,63,F,서울,Silver,2016
C20824,68,M,대구,Gold,2019
C20825,30,M,부산,Silver,2023
C20826,35,M,경기,Gold,2016
C20827,60,F,서울,Bronze,2023
C20828,45,F,광주,Bronze,2017
C20829,55,M,서울,Bronze,2016
C20830,58,F,경기,Silver,2018
C20831,61,M,서울,Silver,2021
C20832,36,M,대전,Silver,2016
C20833,63,M,서울,Gold,2019
C20834,64,F,대구,Bronze,2019
C20835,60,M,서울,Bronze,2022
C20836,55,M,서울,Bronze,2016
C20837,63,M,경기,Gold,2020
C20838,20,M,광주,Bronze,2018
C20839,36,M,부산,Bronze,2018
C20840,37,F,광주,Silver,2015
C20841,42,F,서울,Silver,2016
C20842,28,M,대전,Bronze,2015
C20843,34,M,서울,Silver,2019
C20844,66,M,대구,Bronze,2020
C20845,52,M,서울,Bronze,2023
C20846,31,F,광주,Bronze,2021
C20847,56,F,광주,Bronze,2017
C20848,36,M,부산,Gold,2023
C20849,20,F,경기,Bronze,2023
C20850,51,F,대구,Bronze,2021
C20851,66,M,광주,Silver,2015
C20852,58,M,대구,Silver,2020
C20853,39,M,광주,Gold,2016
C20854,55,M,부산,Bronze,2019
C20855,44,M,부산,Bronze,2021
C20856,38,F,부산,Gold,2018
C20857,58,F,경기,VIP,2020
C20858,48,F,부산,Bronze,2019
C20859,44,F,부산,Bronze,2018
C20860,54,M,대구,Bronze,2023
C20861,19,F,대전,Bronze,2022
C20862,64,M,경기,Silver,2023
C20863,26,F,경기,Bronze,2018
C20864,36,M,서울,Bronze,2015
C20865,59,F,경기,Bronze,2023
C20866,53,F,서울,Bronze,2017
C20867,27,F,대구,Bronze,2023
C20868,57,M,대구,Silver,2018
C20869,62,M,대구,Bronze,2015
C20870,56,F,경기,Bronze,2022
C20871,24,M,경기,Bronze,2016
C20872,21,F,부산,Bronze,2015
C20873,32,F,부산,Bronze,2017
C20874,29,M,대구,Silver,2021
C20875,65,M,광주,Silver,2022
C20876,23,F,경기,Silver,2017
C20877,26,F,서울,Silver,2021
C20878,52,F,서울,Silver,2017
C20879,25,F,경기,Bronze,2019
C20880,24,F,경기,Bronze,2021
C20881,21,F,서울,Silver,2021
C20882,30,F,경기,Bronze,2020
C20883,36,M,서울,Silver,2023
C20884,24,M,서울,Gold,2015
C20885,27,M,대구,VIP,2018
C20886,42,M,대전,Gold,2015
C20887,61,M,서울,Gold,2023
C20888,52,M,경기,Bronze,2017
C20889,42,M,경기,Bronze,2016
C20890,46,F,서울,Silver,2021
C20891,29,F,서울,Bronze,2019
C20892,68,M,서울,Bronze,2016
C20893,64,F,광주,Silver,2019
C20894,57,M,부산,Bronze,2023
C20895,29,M,서울,Silver,2015
C20896,69,M,서울,Bronze,2020
C20897,23,M,부산,Bronze,2022
C20898,27,F,부산,Gold,2019
C20899,19,M,서울,Silver,2015
C20900,62,M,경기,Bronze,2020
C20901,42,M,서울,Gold,2019
C20902,24,F,서울,Bronze,2022
C20903,57,F,경기,Bronze,2019
C20904,40,M,경기,Bronze,2017
C20905,65,F,부산,Bronze,2020
C20906,28,M,경기,Silver,2023
C20907,53,F,대전,Silver,2018
C20908,66,M,부산,Bronze,2020
C20909,65,M,광주,Gold,2016
C20910,68,M,광주,Bronze,2022
C20911,40,F,광주,Bronze,2020
C20912,60,F,서울,Silver,2019
C20913,24,M,경기,Bronze,2016
C20914,44,F,서울,Bronze,2018
C20915,30,F,경기,Gold,2016
C20916,68,M,서울,Bronze,2016
C20917,34,M,서울,Gold,2018
C20918,49,F,광주,Silver,2017
C20919,43,M,부산,Gold,2022
C20920,39,F,대전,Bronze,2018
C20921,30,M,경기,Silver,2019
C20922,29,M,경기,Silver,2016
C20923,24,M,서울,Bronze,2017
C20924,18,M,경기,Silver,2015
C20925,50,M,경기,Bronze,2023
C20926,69,M,대전,Bronze,2018
C20927,31,M,서울,Silver,2020
C20928,64,M,서울,Bronze,2020
C20929,60,F,서울,VIP,2019
C20930,58,F,광주,VIP,2019
C20931,34,F,부산,Bronze,2022
C20932,21,F,대구,Bronze,2017
C20933,69,F,경기,Silver,2017
C20934,68,F,부산,Silver,2018
C20935,56,F,대구,Silver,2015
C20936,18,F,경기,Silver,2021
C20937,58,F,대구,Bronze,2017
C20938,62,M,부산,Bronze,2019
C20939,41,F,서울,Silver,2017
C20940,51,F,서울,Bronze,2020
C20941,51,M,서울,Gold,2020
C20942,41,F,부산,Silver,2017
C20943,32,M,부산,Silver,2016
C20944,34,M,경기,Bronze,2021
C20945,30,F,서울,Silver,2022
C20946,24,F,경기,Bronze,2021
C20947,26,M,서울,Silver,2020
C20948,61,F,부산,Bronze,2023
C20949,52,F,광주,Bronze,2017
C20950,40,F,경기,Bronze,2022
C20951,64,F,서울,Silver,2016
C20952,56,M,광주,Bronze,2016
C20953,40,M,경기,Bronze,2023
C20954,43,F,부산,Bronze,2019
C20955,18,F,서울,Silver,2019
C20956,31,F,대구,Bronze,2016
C20957,49,M,경기,Gold,2018
C20958,68,F,경기,Gold,2023
C20959,65,F,대전,Silver,2022
C20960,27,M,경기,Gold,2017
C20961,18,M,서울,Silver,2021
C20962,22,F,대전,Silver,2016
C20963,20,M,서울,Bronze,2022
C20964,66,F,경기,Silver,2021
C20965,67,M,부산,Silver,2021
C20966,70,M,광주,Silver,2022
C20967,44,M,부산,Bronze,2021
C20968,68,M,대구,Bronze,2023
C20969,39,M,대구,Gold,2023
C20970,35,M,서울,Gold,2022
C20971,33,F,대구,Bronze,2022
C20972,19,F,부산,Bronze,2018
C20973,64,M,서울,Silver,2023
C20974,30,M,서울,Bronze,2018
C20975,62,F,대구,Silver,2020
C20976,33,F,대전,Gold,2023
C20977,25,M,대구,Bronze,2020
C20978,60,M,대구,Silver,2015
C20979,25,F,서울,VIP,2017
C20980,27,M,서울,Bronze,2020
C20981,50,F,부산,Bronze,2021
C20982,48,M,서울,Silver,2016
C20983,29,M,부산,Bronze,2023
C20984,26,M,서울,Bronze,2020
C20985,54,M,경기,Silver,2019
C20986,26,F,경기,Gold,2020
C20987,65,F,서울,Silver,2017
C20988,35,F,부산,Gold,2022
C20989,47,F,경기,Silver,2021
C20990,49,F,서울,Bronze,2018
C20991,57,F,경기,Gold,2015
C20992,40,M,부산,Bronze,2023
C20993,28,M,서울,Silver,2016
C20994,37,F,부산,Bronze,2017
C20995,36,M,경기,Bronze,2020
C20996,53,F,서울,Bronze,2017
C20997,69,F,대구,Silver,2019
C20998,43,M,경기,Bronze,2022
C20999,27,F,경기,Bronze,2023
C21000,41,M,대구,Bronze,2019
C21001,30,F,광주,Bronze,2016
C21002,69,F,경기,Gold,2016
C21003,63,F,서울,VIP,2016
C21004,70,M,경기,Bronze,2018
C21005,51,M,대구,Silver,2023
C21006,46,M,부산,Gold,2016
C21007,53,M,부산,Bronze,2018
C21008,24,F,부산,Bronze,2020
C21009,68,M,대전,Bronze,2021
C21010,47,M,광주,Gold,2018
C21011,34,M,서울,Bronze,2019
C21012,65,M,경기,Silver,2020
C21013,30,F,경기,VIP,2016
C21014,41,M,경기,Bronze,2019
C21015,48,F,대전,Bronze,2022
C21016,44,M,경기,Gold,2020
C21017,67,M,부산,Bronze,2015
C21018,38,M,광주,Silver,2021
C21019,61,M,서울,Bronze,2023
C21020,18,M,광주,Silver,2019
C21021,32,M,대구,Bronze,2015
C21022,20,M,서울,Gold,2015
C21023,23,M,경기,Bronze,2022
C21024,31,M,경기,Bronze,2020
C21025,55,F,서울,Bronze,2021
C21026,50,M,부산,Bronze,2018
C21027,69,M,대전,Bronze,2018
C21028,55,M,서울,Bronze,2019
C21029,25,F,서울,Bronze,2021
C21030,43,F,서울,Bronze,2015
C21031,32,M,대전,Silver,2019
C21032,31,M,부산,Silver,2021
C21033,65,F,서울,Gold,2017
C21034,37,F,대구,Bronze,2017
C21035,65,M,대전,Bronze,2018
C21036,36,F,경기,Silver,2023
C21037,50,M,서울,Bronze,2022
C21038,53,F,경기,Bronze,2021
C21039,41,M,서울,Bronze,2015
C21040,27,M,서울,Bronze,2016
C21041,69,M,서울,Bronze,2015
C21042,67,M,광주,Silver,2020
C21043,51,M,서울,VIP,2016
C21044,53,F,경기,Bronze,2015
C21045,64,M,서울,Silver,2021
C21046,53,F,서울,Silver,2016
C21047,33,F,대구,Silver,2020
C21048,32,F,서울,Silver,2018
C21049,35,F,대전,Silver,2017
C21050,24,M,서울,Bronze,2019
C21051,64,F,서울,Silver,2015
C21052,39,F,대구,Gold,2016
C21053,49,F,대전,Gold,2020
C21054,60,M,대전,Bronze,2020
C21055,36,M,대구,Gold,2018
C21056,57,F,대전,Bronze,2015
C21057,18,F,광주,Bronze,2017
C21058,52,M,서울,Bronze,2020
C21059,22,F,광주,Bronze,2019
C21060,67,M,경기,Bronze,2018
C21061,29,F,경기,Silver,2019
C21062,29,F,서울,Bronze,2016
C21063,38,M,부산,Silver,2019
C21064,36,M,부산,Silver,2017
C21065,26,F,대구,Bronze,2022
C21066,60,M,경기,Bronze,2018
C21067,66,F,서울,Silver,2017
C21068,65,M,경기,Bronze,2019
C21069,53,M,경기,Bronze,2022
C21070,59,M,대구,Silver,2015
C21071,64,F,서울,Bronze,2015
C21072,68,F,서울,Bronze,2018
C21073,49,F,경기,Gold,2020
C21074,52,M,부산,Bronze,2019
C21075,48,F,서울,Bronze,2018
C21076,70,M,서울,Bronze,2021
C21077,49,M,경기,Silver,2016
C21078,54,M,대전,Bronze,2017
C21079,49,M,대전,Bronze,2016
C21080,60,F,대구,Bronze,2017
C21081,54,F,대구,Bronze,2021
C21082,56,F,서울,Gold,2022
C21083,55,M,경기,Bronze,2019
C21084,47,F,부산,Silver,2023
C21085,49,M,대구,Bronze,2021
C21086,62,F,서울,Gold,2020
C21087,19,F,경기,Silver,2023
C21088,68,F,서울,Bronze,2021
C21089,28,F,부산,Silver,2015
C21090,37,F,대구,Bronze,2023
C21091,54,F,광주,Silver,2019
C21092,26,M,대구,Silver,2017
C21093,55,M,서울,Silver,2021
C21094,66,M,광주,Bronze,2015
C21095,36,F,경기,Bronze,2016
C21096,57,M,광주,Bronze,2019
C21097,24,F,서울,Bronze,2020
C21098,22,M,경기,Silver,2023
C21099,64,F,부산,Bronze,2020
C21100,59,F,서울,Bronze,2023
C21101,41,M,광주,Bronze,2019
C21102,65,F,경기,Bronze,2020
C21103,58,F,서울,Bronze,2016
C21104,24,M,서울,Silver,2020
C21105,28,M,부산,Silver,2017
C21106,26,M,서울,Silver,2016
C21107,66,M,경기,Silver,2021
C21108,47,M,경기,Bronze,2015
C21109,58,F,서울,Silver,2020
C21110,20,F,서울,Bronze,2021
C21111,39,M,경기,Bronze,2021
C21112,57,F,경기,Silver,2019
C21113,68,M,서울,Bronze,2023
C21114,37,F,서울,Silver,2018
C21115,49,F,경기,Silver,2017
C21116,65,F,서울,Gold,2018
C21117,24,M,대전,Bronze,2021
C21118,24,F,대구,Gold,2019
C21119,37,M,경기,Bronze,2023
C21120,42,M,서울,Bronze,2022
C21121,62,M,광주,VIP,2023
C21122,52,F,경기,Silver,2021
C21123,61,F,광주,Gold,2018
C21124,41,F,대구,Silver,2021
C21125,57,M,서울,Bronze,2017
C21126,30,M,대구,Bronze,2016
C21127,69,M,경기,Bronze,2023
C21128,65,M,부산,Bronze,2018
C21129,56,M,서울,Silver,2023
C21130,21,M,서울,Silver,2022
C21131,29,F,경기,Silver,2018
C21132,34,M,서울,Silver,2015
C21133,18,F,경기,Silver,2016
C21134,34,M,서울,Silver,2021
C21135,19,M,광주,Silver,2023
C21136,23,F,서울,Gold,2019
C21137,61,F,대구,Bronze,2016
C21138,28,F,대전,Gold,2022
C21139,70,F,서울,Silver,2020
C21140,60,F,경기,Silver,2017
C21141,35,F,대구,Bronze,2015
C21142,57,F,대구,Gold,2019
C21143,42,M,서울,Silver,2023
C21144,56,M,서울,Bronze,2021
C21145,45,M,서울,Bronze,2020
C21146,63,M,부산,Bronze,2016
C21147,33,F,서울,Bronze,2016
C21148,29,F,부산,Bronze,2016
C21149,58,M,경기,Bronze,2021
C21150,69,F,부산,Bronze,2018
C21151,46,M,대구,VIP,2019
C21152,40,F,대구,Silver,2021
C21153,38,M,서울,Silver,2017
C21154,33,M,대전,Silver,2023
C21155,70,M,부산,Silver,2015
C21156,68,F,광주,Silver,2022
C21157,65,M,부산,Bronze,2022
C21158,58,M,경기,Silver,2016
C21159,62,M,대구,Silver,2020
C21160,43,F,서울,Bronze,2019
C21161,54,M,서울,Silver,2018
C21162,39,F,서울,Bronze,2017
C21163,68,F,광주,Bronze,2021
C21164,27,M,광주,Silver,2022
C21165,24,F,대구,Silver,2019
C21166,26,F,광주,Silver,2021
C21167,42,F,대전,Gold,2016
C21168,63,F,경기,Silver,2020
C21169,32,M,서울,Bronze,2021
C21170,30,F,부산,Bronze,2020
C21171,59,M,경기,Bronze,2021
C21172,63,F,경기,Bronze,2021
C21173,43,F,대구,Bronze,2021
C21174,38,M,서울,Gold,2017
C21175,40,F,서울,VIP,2018
C21176,61,F,부산,Silver,2018
C21177,45,M,서울,Bronze,2021
C21178,68,F,경기,Silver,2018
C21179,55,M,경기,Silver,2021
C21180,29,M,부산,Bronze,2023
C21181,41,F,서울,Bronze,2015
C21182,30,M,대구,Bronze,2017
C21183,57,F,대전,Bronze,2023
C21184,65,F,광주,Bronze,2015
C21185,19,M,광주,Bronze,2016
C21186,56,F,대전,VIP,2021
C21187,29,M,경기,Silver,2023
C21188,56,F,대구,Gold,2017
C21189,68,M,경기,Bronze,2018
C21190,31,M,서울,Bronze,2019
C21191,47,M,대구,Gold,2018
C21192,58,M,서울,Bronze,2016
C21193,67,M,서울,Gold,2015
C21194,60,M,대구,Silver,2019
C21195,65,F,서울,Bronze,2017
C21196,36,F,경기,Bronze,2021
C21197,48,F,광주,Silver,2017
C21198,60,F,서울,Gold,2022
C21199,67,M,대구,Silver,2022
C21200,60,M,경기,Silver,2015
C21201,42,M,광주,Silver,2018
C21202,21,M,경기,Bronze,2022
C21203,67,F,경기,Gold,2019
C21204,68,M,경기,Silver,2019
C21205,30,M,광주,Bronze,2019
C21206,53,M,서울,Bronze,2019
C21207,59,F,대구,Bronze,2020
C21208,54,F,서울,Silver,2022
C21209,20,F,광주,VIP,2017
C21210,33,F,경기,Gold,2017
C21211,43,M,경기,Bronze,2018
C21212,57,F,대구,Bronze,2017
C21213,56,F,대구,Bronze,2016
C21214,36,M,부산,Silver,2021
C21215,63,F,경기,Bronze,2019
C21216,32,F,부산,Bronze,2022
C21217,49,M,서울,Bronze,2016
C21218,66,F,대전,Silver,2018
C21219,38,F,경기,Gold,2016
C21220,18,F,경기,Bronze,2020
C21221,23,F,광주,Bronze,2023
C21222,44,M,경기,Silver,2018
C21223,40,M,대전,Silver,2021
C21224,64,F,부산,Bronze,2022
C21225,48,M,부산,Gold,2017
C21226,29,M,서울,VIP,2020
C21227,38,F,부산,Bronze,2016
C21228,69,F,서울,Gold,2021
C21229,19,M,대구,Bronze,2023
C21230,22,M,서울,Bronze,2023
C21231,26,F,경기,Silver,2017
C21232,37,M,경기,Bronze,2022
C21233,63,M,대구,Bronze,2018
C21234,35,F,부산,Silver,2019
C21235,39,F,대구,Bronze,2020
C21236,25,F,서울,Bronze,2017
C21237,51,F,서울,Bronze,2018
C21238,26,M,경기,Gold,2016
C21239,24,F,서울,Silver,2021
C21240,47,M,광주,Bronze,2019
C21241,35,M,경기,Bronze,2017
C21242,44,F,서울,Bronze,2017
C21243,33,M,광주,Silver,2021
C21244,38,F,대전,Bronze,2017
C21245,22,F,부산,Bronze,2018
C21246,46,M,경기,Bronze,2019
C21247,64,M,경기,Silver,2023
C21248,54,M,서울,Silver,2018
C21249,60,F,대구,Bronze,2021
C21250,39,F,경기,Silver,2016
C21251,31,F,서울,Silver,2017
C21252,36,M,서울,Bronze,2021
C21253,52,F,부산,Bronze,2018
C21254,41,F,서울,Bronze,2022
C21255,59,M,서울,Bronze,2022
C21256,23,M,부산,Bronze,2017
C21257,20,F,서울,Bronze,2023
C21258,51,F,서울,Bronze,2021
C21259,62,F,서울,Bronze,2022
C21260,67,M,대구,Bronze,2015
C21261,19,F,광주,Silver,2016
C21262,32,F,광주,Bronze,2016
C21263,54,M,경기,Bronze,2018
C21264,32,F,대전,Bronze,2018
C21265,49,F,서울,Bronze,2016
C21266,38,F,부산,Silver,2019
C21267,34,M,대구,Silver,2022
C21268,51,M,서울,Gold,2016
C21269,49,M,서울,Gold,2019
C21270,67,M,대전,Silver,2021
C21271,64,F,대구,Bronze,2017
C21272,69,M,서울,Bronze,2019
C21273,40,M,경기,Silver,2016
C21274,52,M,부산,Gold,2021
C21275,54,M,대전,Silver,2015
C21276,60,F,대구,Bronze,2019
C21277,58,M,부산,Bronze,2015
C21278,54,F,광주,Silver,2015
C21279,50,M,부산,Bronze,2019
C21280,42,F,대전,Bronze,2018
C21281,63,M,경기,Bronze,2021
C21282,54,M,대구,Gold,2015
C21283,57,M,부산,Silver,2018
C21284,38,F,부산,Silver,2021
C21285,63,M,경기,Bronze,2021
C21286,65,F,광주,Bronze,2023
C21287,55,F,서울,VIP,2019
C21288,57,F,서울,Bronze,2017
C21289,51,M,대구,Bronze,2015
C21290,36,M,경기,Silver,2021
C21291,44,M,서울,Silver,2017
C21292,26,M,광주,Bronze,2022
C21293,22,M,서울,Silver,2021
C21294,22,F,서울,Gold,2016
C21295,42,M,서울,Gold,2018
C21296,43,M,대전,Bronze,2018
C21297,36,M,경기,Silver,2015
C21298,47,F,서울,Bronze,2021
C21299,53,M,부산,Bronze,2015
C21300,65,M,경기,Gold,2019
C21301,65,M,대전,Bronze,2021
C21302,33,M,광주,Gold,2018
C21303,24,F,서울,Silver,2023
C21304,35,F,부산,Bronze,2019
C21305,38,M,경기,Silver,2016
C21306,48,F,경기,VIP,2019
C21307,18,F,경기,Silver,2023
C21308,20,F,부산,Gold,2015
C21309,48,M,경기,Gold,2023
C21310,42,F,대구,Bronze,2020
C21311,70,M,서울,Bronze,2018
C21312,25,M,경기,VIP,2023
C21313,18,F,광주,Gold,2022
C21314,24,F,서울,Silver,2020
C21315,24,F,부산,Gold,2015
C21316,25,M,대구,Silver,2022
C21317,36,F,경기,Silver,2015
C21318,34,M,광주,Silver,2018
C21319,28,F,대구,Gold,2018
C21320,64,F,부산,Bronze,2020
C21321,58,F,서울,Bronze,2018
C21322,66,M,부산,Bronze,2021
C21323,28,F,광주,Gold,2016
C21324,55,M,대구,Bronze,2016
C21325,58,F,부산,Bronze,2016
C21326,67,M,대구,Bronze,2021
C21327,69,F,대전,Gold,2018
C21328,19,F,서울,Silver,2019
C21329,21,F,부산,Gold,2015
C21330,67,F,대구,Bronze,2016
C21331,45,F,부산,Bronze,2022
C21332,50,F,서울,Silver,2023
C21333,28,M,광주,Bronze,2019
C21334,20,F,광주,Gold,2019
C21335,57,F,부산,Silver,2023
C21336,22,M,경기,Silver,2017
C21337,69,M,경기,Bronze,2022
C21338,38,F,경기,Silver,2023
C21339,39,M,대구,Silver,2021
C21340,54,M,부산,Bronze,2022
C21341,28,F,서울,Silver,2020
C21342,61,M,서울,Bronze,2018
C21343,39,F,서울,Bronze,2018
C21344,58,M,부산,Bronze,2016
C21345,70,M,경기,Bronze,2015
C21346,30,M,서울,Bronze,2023
C21347,69,F,경기,Bronze,2020
C21348,20,F,광주,Silver,2021
C21349,30,F,서울,VIP,2017
C21350,45,F,부산,Bronze,2019
C21351,28,F,경기,Bronze,2020
C21352,28,F,경기,Bronze,2019
C21353,38,M,부산,Bronze,2017
C21354,69,M,경기,Silver,2022
C21355,38,F,서울,Gold,2018
C21356,24,M,부산,Bronze,2022
C21357,34,F,경기,Bronze,2021
C21358,65,F,서울,Bronze,2018
C21359,31,M,광주,Silver,2021
C21360,50,M,대구,Bronze,2017
C21361,28,F,서울,Bronze,2016
C21362,30,F,경기,Bronze,2022
C21363,18,M,대전,Silver,2019
C21364,51,M,서울,Silver,2021
C21365,26,M,대전,Bronze,2023
C21366,30,F,부산,Bronze,2015
C21367,54,F,경기,Bronze,2023
C21368,47,F,대전,Silver,2023
C21369,58,F,경기,Bronze,2020
C21370,62,F,서울,Silver,2020
C21371,54,M,경기,Gold,2023
C21372,64,F,대구,Silver,2022
C21373,24,F,경기,Gold,2015
C21374,31,F,서울,Bronze,2016
C21375,65,M,부산,Silver,2022
C21376,23,F,서울,Bronze,2020
C21377,51,M,서울,Bronze,2018
C21378,33,F,서울,Bronze,2017
C21379,68,F,대구,Gold,2023
C21380,54,M,대전,Silver,2016
C21381,53,M,부산,Silver,2022
C21382,63,F,경기,Bronze,2021
C21383,23,M,경기,Bronze,2023
C21384,25,M,서울,Bronze,2015
C21385,41,M,광주,Bronze,2019
C21386,20,F,부산,VIP,2017
C21387,21,F,서울,Silver,2018
C21388,49,F,경기,Bronze,2017
C21389,18,F,경기,VIP,2019
C21390,51,M,대구,Bronze,2021
C21391,62,F,대전,Silver,2019
C21392,26,M,서울,Bronze,2017
C21393,29,F,광주,Silver,2015
C21394,27,F,서울,Silver,2021
C21395,27,M,서울,Bronze,2015
C21396,67,F,서울,Bronze,2018
C21397,61,F,서울,Silver,2015
C21398,65,F,서울,Bronze,2017
C21399,40,M,서울,Bronze,2017
C21400,23,F,광주,Bronze,2021
C21401,41,M,서울,Silver,2017
C21402,41,M,경기,Gold,2022
C21403,38,F,경기,Bronze,2016
C21404,59,F,대전,Bronze,2021
C21405,48,F,경기,Bronze,2020
C21406,64,F,서울,Bronze,2016
C21407,58,M,대전,Bronze,2018
C21408,47,M,부산,Gold,2023
C21409,51,F,서울,Silver,2022
C21410,35,F,서울,Bronze,2016
C21411,29,F,서울,Silver,2022
C21412,52,M,부산,Bronze,2017
C21413,24,F,대구,Bronze,2017
C21414,58,F,경기,Gold,2017
C21415,57,F,광주,Silver,2019
C21416,42,M,경기,Silver,2021
C21417,23,M,경기,Silver,2018
C21418,18,F,서울,Bronze,2015
C21419,63,M,서울,Bronze,2021
C21420,33,F,경기,Bronze,2019
C21421,65,F,대전,Bronze,2022
C21422,21,M,경기,Bronze,2019
C21423,46,F,경기,Bronze,2017
C21424,55,M,서울,Bronze,2017
C21425,64,M,서울,Bronze,2022
C21426,45,F,부산,VIP,2023
C21427,39,F,경기,Silver,2015
C21428,25,F,서울,Silver,2022
C21429,49,F,광주,Gold,2023
C21430,50,F,경기,Silver,2018
C21431,30,M,경기,Bronze,2023
